id,prompt_name,input,target,source
452,Summarize this dialogue:,"Summarize this dialogue: Kayla: Are watching Great British Bake Off?
Tom: I am, it's so exciting!
Kayla: I know! I am so cheering for Bryony! 
Tom: Oh no, I'm all for Ruby to win!
Kayla: Really??? I find her a bit annoying.
Tom: Great baker though! Loved her donuts
Kayla: true, but they all are! Oh it's back on, have fun!
Tom: let the best baker win...
Kayla: 🤞 🎂","Kayla and Tom are watching Great British Bake Off. Kayla is cheering for Bryony, while Tom is all for Ruby.",samsum
453,Summarize:,"Summarize: Donald: hey
Donald: stop lying everytime i ask you where is mike
Scofield: dude, since when did i lie 
Donald: since you told me Mike was not at home
Scofield: he wasnt i promise
Donald: i dont beleive you
Scofield: okay then",Donald doesn't believe Scofield that Mike was not at home.,samsum
454,Summarize this dialogue:,"Summarize this dialogue: Fred: Did you book the flight?
Zach: Not yet
Fred: What are you waiting for?
Zach: I still hope to find a better deal
Fred: Forget it
Fred: Flights are only getting more expensive
Zach: Did you book yours?
Fred: Long time ago
Fred: Listen, I don't want to stress you
Fred: I just don't want you to overpay
Fred: If you wait too long
Zach: Relax dude
Zach: I have it under control
Zach: Everyday I check for deals
Zach: I'll buy it soon.","Zach haven't booked his flight, because he hopes to get a better deal. Fred doesn't think waiting is a good idea.",samsum
455,Summarize:,"Summarize: Paul: Gym at 4p.m.?? 
Steve: Ok with me
John: I won't make it
John: I got stuff to do
John: Maybe next time","Paul and Steve are going to the gym at 4, John is busy.",samsum
456,Given the above dialogue write a summary,"Mat: he doesn't answer. Shall i go?
Chris: yes give a try
Mat: ok but i'll have to wait 20 minutes...
Chris: doesn't matter. it would be done. Work on your presentation
Mat: i don't have it with me... bad  luck
Given the above dialogue, write a summary.",Mat hasn't his presentation with him.,samsum
457,Sum up the following dialogue,"Sum up the following dialogue: 
Sam: I have sent you the invoice for last month.
David: Thanks! I'll check it later.
Sam: Also I think it makes sense to part ways after this month unless you can find someone to replace me sooner.
David: OK. Why do you want to leave?
Sam: Originally you said that you can provide me with 80-100 hours per month but it's never been more than 50 pcm.
David: ...
Sam: ATM it is even less. It's not really viable for me when all I get from you is about 5-6 hours per week spread over 3 days.
David: I see.
David: If you want to leave that's fine. We have been looking for someone to replace you in the meantime anyway.
Sam: OK. How soon do you think you can release me from the contract?
David: Hopefully next week.
Sam: When will you know?
David: Next week. :-)
Sam: OK.",Sam wants to end the contract with David. In the meantime David was already looking for someone to replace Sam. Hopefully Sam will be released from the contract next week.,samsum
458,Sum up the following dialogue,"Sum up the following dialogue: 
Sasha: Hi Dean
Dean: Hi :)
Sasha: Are you at school now?
Dean: yes
Sasha: great! Would you mind helping me a little?
Dean: ??
Sasha: I forgot to give in my essay on modernism and you know how digitally retarded professor Dickins is
Dean: Haha, I do :D
Sasha: Could you please please please go to the library and print it out for me?
Dean: Sure, does it have to be now?
Sasha: By the end of the day is okay
Dean: Good, cause I was just going to grab some lunch
Sasha: No worries, I oweyou forever
Dean: :)
Sasha: Thanks!!!
Dean: I'll let you know when it's done",Dean will print out Sasha's essay in the library for her to hand it in to professor Dickins.,samsum
459,Summarize this dialogue:,"Summarize this dialogue: Preston: have you seen my blue striped shirt?
Rachel: it's in the laundry bin
Preston: you didn't wash it?
Rachel: no sorry i didn't have time...
Preston: what am i going to wear for the presentation today then???
Rachel: don't panic, just wear the gray one, you look better in it anyways",Rachel didn't have time to wash Preston's blue shirt. Preston will probably wear the grey one.,samsum
460,Summarize:,"Summarize: Chris: At home?
Paul: Yeah.
Chris: Want to play some Overwatch?
Paul: Sure but I need to eat first.
Chris: Not a problem, just log in when ready.",Paul will log in to play Overwatch with Chris after he's eaten.,samsum
461,To sum up this dialog,"Irma: take the garbage when you'll go out
Ross: ok
Irma: :)
To sum up this dialog:",Ross will take out the garbage.,samsum
462,To sum up this dialog,"Diana Voss: Good morning Ms. Hobbs! We have just landed in Frankfurt and be arriving in the evening. Could you please turn the heating on in our apartment?
Ms. Hobbs: A very good morning to you, Diana! Sure I will do it.
Diana Voss: Thank you very much!
Ms. Hobbs: Pleasure.
To sum up this dialog:",Diana Voss has just landed in Frankfurt and will be arriving in the evening. Ms. Hobbs will turn the heating on in her apartment.,samsum
463,Write a dialogue that match this summary,Write a dialogue that matches this summary: Filip wants that Alienor translates for him a manual of a device manufactured by his father from English to French. Alienor translates the fragments of the manual and sends them back to Filip. He will approach her later for some more translation.,"Filip: Hello
Alienor: Hello Filip
Filip: I have question
Filip: How seriously it would be improper if I would ask you to translate something for me from English to French
Filip: I do not have it with me now but will have it in couple hours
Filip: It is manual written by my father for device he is manufacturing
Alienor: Is it a long text?
Filip: Problem we are facing is that customer from Africa claims to speak English but they seem not to understand it. Their main language is French
Filip: Do not think so.
Alienor: If it is not too long I am happy to translate it
Filip: <file_other>chtm15ken.pdf
Filip: That is one of them and only couple sections B, c, d, f
Filip: And there is second one but have it on pc
Filip: Let me know if that is not too much to ask
Filip: <file_other> gl2m-man.pdf
Filip: That is second one but I will say more later. Please do not translate straight away
Alienor: <file_other> section B
Filip: You are Starr, I did not expect you to do anything right away
Alienor: <file_other> section_D, <file_other> section F
Alienor: I had to modify it to make it more French so it is not 100% following your text, but it means the same.
Alienor: I made it using Google Translate + correcting and adapting it so it is more French :D
Alienor: hope it is ok
Alienor: I usually do it that way so it is quicker and easier
Filip: Can I approach you in the evening about other one?
Alienor: no problem
Alienor: might only do it tomorrow though
Filip: Ok
Filip: Hello. I was cough with work yesterday and today working till late night. I did not forget about you. Just need to find some spear time 😊
Alienor: no problem",samsum
464,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Daniel: Privet, Sergey Mikhailovich!
Sergey: Hi, Daniel!
Daniel: How's the whole party thing going?
Sergey: Everything's fine, I'd say, a lot of people are already here and more are coming
Daniel: Ok, I should be there within an hour and a half
Sergey: Ok, don't worry
Daniel: Is Pamela there already?
Sergey: Yes :P
Daniel: Ok, see you later
Sergey: See you!","Daniel's going to Sergey's party, he'll be there in an hour and a half. Pamela's already there.",samsum
465,Summarize this dialogue:,"Summarize this dialogue: Sarah: In the shops now.
Sarah: Is there anything you want me to get for you?
Barb: Something for dinner would be nice.
Sarah: What would you like?
Barb: Comfort food...
Barb: Soup?
Sarah: What flavour?
Barb: Pumpkin if they've got it.
Sarah: Anything else?
Barb: Or chicken noodle
Sarah: And some nice crusty rolls to go with it?
Barb: Actually some croutons but if not crusty rolls will be fine.
Sarah: OK. Consider it done! xox",Barb would like Sarah to buy some pumpkin or chicken noodle soup with croutons or crusty rolls.,samsum
466,Sum up the following dialogue,"Sum up the following dialogue: 
Mark: I'm working from 6pm onwards
Mark: And tomorrow 2pm-9pm
Ann: what about saturday? 
Mark: I'm off
Ann: so let's stick with saturday
Mark: sure, we can go to the botanic gardens
Ann: ok, let meet at my place at 11 and we'll decide then
Mark: sure thing! see you! 
Ann: Bye",Mark will meet Ann at her place at 11 on Saturday.,samsum
467,Given the above dialogue write a summary,"Magdalene: Are you coming to the cocktail party this Sunday?
Frederick: Yes
Josephine: I don't know yet
Josephine: Jamie is sick
Josephine: If he's not better I'll stay to take care of him 
Magdalene: I hope he gets better soon
Magdalene: I'm going. Let me know if you need a lift. 
Given the above dialogue, write a summary.","Frederick and Magdalene are coming to the cocktail party this Sunday. Josephine doesn't know yet, because Jamie is sick. Magdalene can give someone a lift.",samsum
468,Summarize:,"Summarize: Steve: Was the technician already there?
Aria: Nope... still waiting
Steve: OK, let me know
Aria: <file_gif>",Aria is waiting for the technician. Steve wants to know when he arrives.,samsum
469,Summarize:,"Summarize: Conrad: Hey man, where the fuck are you?
Conrad: I’m pissed off, man
Frank: Shit, I forgot, mate
Conrad: You’re a dick head, bro","Conrad is angry, because Frank forgot about the meeting.",samsum
470,Given the above dialogue write a summary,"Angelica: How's ur day going?
Scott: Alright and yours ?
Angelica: Nothing special. I'm feeling ill a bit
Scott: Oh shame
Given the above dialogue, write a summary.",Angelica is a bit ill.,samsum
471,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Ingmar: hi guys I'll be visiting London this week so please give me some recommendations on restaurants and places that locals like
Kevin: I'm not going out much but my favorite place is Dino's pizza place at Bottom Alley 50
Miranda: Soho is great but it's expensive as fuck
Xiao: Mimi Creperie is mindblowing, especially if you love French sweets
Ingmar: cool thx","Ingmar's coming to London and asks for recommendations. Kevin recommends him Dino's pizza, Xiao Mimi Creperie.",samsum
472,Sum up the following dialogue,"Sum up the following dialogue: 
Petra: Hi Zack, I see you called. Sorry I can't pick up. In lectures all day.
Zack: Ok, when will the break be I can try then.
Petra: I will call you back in the lunch break because I am not sure if this lecturer will stick closely to the break times in the programme.
Zack: OK. 
Petra: Or you can write to me what it's about. I can type  and read I just can't listen or talk.","Zack called Petra, but she didn't answer because is in lectures all day. Petra will call Zack back during the break. Zack can write to Petra because she can read and write during the lecture. Petra can't talk or listen during the lecture.",samsum
473,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Nicholas: what's up guys?
Paul: nothing new, you?
Clara: ah my ""boyfriend"" is driving me crazy
Nicholas: what happend? and since when you have a boyfriend 
Paul: ye and why are you using inverted commas
Clara: ah boys.. this Jacob was so pressing and... I am with him right now
Nicholas: what... omg he's a moron
Paul: lol, are you joking? kkkkkk
Clara: no, and now I don't know how to tell him that I don't feel anything for him
Nicholas: why did you agree to become his girlfirend anyway?
Clara: He told me that he loves me and bla bla bla
Clara: I don't have anything against him but now I have a problem...","Clara's boyfriend Jacob is driving her crazy, she's with him now, but doesn't feel anything for him. She doesn't know how to tell him about it.",samsum
